"","code_state","domicilios","residentes","cid","obitos"
"39349",14,115679,446465,"K830",1
"39350",14,115679,446465,"K839",2
"39351",14,115679,446465,"K850",2
"39352",14,115679,446465,"K852",1
"39353",14,115679,446465,"K858",1
"39354",14,115679,446465,"K859",6
"39355",14,115679,446465,"K869",2
"39356",14,115679,446465,"K920",8
"39357",14,115679,446465,"K922",2
"39358",14,115679,446465,"K929",1
"39359",14,115679,446465,"L020",1
"39360",14,115679,446465,"L028",2
"39361",14,115679,446465,"L029",1
"39362",14,115679,446465,"L031",4
"39363",14,115679,446465,"L039",1
"39364",14,115679,446465,"L089",7
"39365",14,115679,446465,"L511",1
"39366",14,115679,446465,"L89",1
"39367",14,115679,446465,"L984",1
"39368",14,115679,446465,"L989",1
"39369",14,115679,446465,"M009",2
"39370",14,115679,446465,"M198",2
"39371",14,115679,446465,"M199",1
"39372",14,115679,446465,"M321",6
"39373",14,115679,446465,"M329",2
"39374",14,115679,446465,"M625",10
"39375",14,115679,446465,"M869",2
"39376",14,115679,446465,"N079",1
"39377",14,115679,446465,"N119",1
"39378",14,115679,446465,"N12",5
"39379",14,115679,446465,"N135",1
"39380",14,115679,446465,"N151",1
"39381",14,115679,446465,"N179",18
"39382",14,115679,446465,"N180",4
"39383",14,115679,446465,"N188",5
"39384",14,115679,446465,"N189",45
"39385",14,115679,446465,"N19",1
"39386",14,115679,446465,"N200",1
"39387",14,115679,446465,"N319",1
"39388",14,115679,446465,"N321",1
"39389",14,115679,446465,"N322",1
"39390",14,115679,446465,"N329",1
"39391",14,115679,446465,"N359",1
"39392",14,115679,446465,"N390",19
"39393",14,115679,446465,"N40",4
"39394",14,115679,446465,"N498",3
"39395",14,115679,446465,"N759",1
"39396",14,115679,446465,"O019",1
"39397",14,115679,446465,"O021",5
"39398",14,115679,446465,"O039",1
"39399",14,115679,446465,"O066",1
"39400",14,115679,446465,"O438",1
"39401",14,115679,446465,"O720",1
"39402",14,115679,446465,"O758",1
"39403",14,115679,446465,"O868",1
"39404",14,115679,446465,"O908",1
"39405",14,115679,446465,"O95",1
"39406",14,115679,446465,"O96",2
"39407",14,115679,446465,"O985",1
"39408",14,115679,446465,"O986",1
"39409",14,115679,446465,"O988",2
"39410",14,115679,446465,"O996",1
"39411",14,115679,446465,"P000",3
"39412",14,115679,446465,"P002",3
"39413",14,115679,446465,"P008",1
"39414",14,115679,446465,"P011",1
"39415",14,115679,446465,"P020",1
"39416",14,115679,446465,"P021",3
"39417",14,115679,446465,"P027",2
"39418",14,115679,446465,"P051",1
"39419",14,115679,446465,"P070",2
"39420",14,115679,446465,"P072",3
"39421",14,115679,446465,"P210",1
"39422",14,115679,446465,"P219",7
"39423",14,115679,446465,"P220",10
"39424",14,115679,446465,"P228",1
"39425",14,115679,446465,"P229",4
"39426",14,115679,446465,"P239",2
"39427",14,115679,446465,"P243",1
"39428",14,115679,446465,"P249",1
"39429",14,115679,446465,"P269",1
"39430",14,115679,446465,"P271",1
"39431",14,115679,446465,"P278",3
"39432",14,115679,446465,"P282",1
"39433",14,115679,446465,"P289",1
"39434",14,115679,446465,"P290",1
"39435",14,115679,446465,"P293",1
"39436",14,115679,446465,"P351",1
"39437",14,115679,446465,"P358",1
"39438",14,115679,446465,"P361",2
"39439",14,115679,446465,"P369",15
"39440",14,115679,446465,"P519",1
"39441",14,115679,446465,"P550",1
"39442",14,115679,446465,"P559",1
"39443",14,115679,446465,"P744",2
"39444",14,115679,446465,"P77",1
"39445",14,115679,446465,"P781",1
"39446",14,115679,446465,"P788",2
"39447",14,115679,446465,"P941",1
"39448",14,115679,446465,"P960",1
"39449",14,115679,446465,"P969",1
"39450",14,115679,446465,"Q000",1
"39451",14,115679,446465,"Q019",1
"39452",14,115679,446465,"Q02",1
"39453",14,115679,446465,"Q039",2
"39454",14,115679,446465,"Q048",3
"39455",14,115679,446465,"Q059",1
"39456",14,115679,446465,"Q200",1
"39457",14,115679,446465,"Q208",1
"39458",14,115679,446465,"Q213",1
"39459",14,115679,446465,"Q219",1
"39460",14,115679,446465,"Q220",1
"39461",14,115679,446465,"Q225",1
"39462",14,115679,446465,"Q248",6
"39463",14,115679,446465,"Q249",13
"39464",14,115679,446465,"Q321",1
"39465",14,115679,446465,"Q336",1
"39466",14,115679,446465,"Q339",1
"39467",14,115679,446465,"Q390",1
"39468",14,115679,446465,"Q391",1
"39469",14,115679,446465,"Q439",1
"39470",14,115679,446465,"Q442",1
"39471",14,115679,446465,"Q639",1
"39472",14,115679,446465,"Q771",1
"39473",14,115679,446465,"Q790",2
"39474",14,115679,446465,"Q793",4
"39475",14,115679,446465,"Q819",1
"39476",14,115679,446465,"Q878",1
"39477",14,115679,446465,"Q892",1
"39478",14,115679,446465,"Q897",1
"39479",14,115679,446465,"Q898",1
"39480",14,115679,446465,"Q899",1
"39481",14,115679,446465,"Q909",3
"39482",14,115679,446465,"Q999",2
"39483",14,115679,446465,"R048",1
"39484",14,115679,446465,"R092",2
"39485",14,115679,446465,"R100",2
"39486",14,115679,446465,"R54",24
"39487",14,115679,446465,"R560",3
"39488",14,115679,446465,"R568",3
"39489",14,115679,446465,"R578",1
"39490",14,115679,446465,"R95",9
"39491",14,115679,446465,"R960",11
"39492",14,115679,446465,"R961",5
"39493",14,115679,446465,"R98",4
"39494",14,115679,446465,"R99",74
"39495",14,115679,446465,"V021",1
"39496",14,115679,446465,"V031",2
"39497",14,115679,446465,"V039",1
"39498",14,115679,446465,"V093",3
"39499",14,115679,446465,"V099",1
"39500",14,115679,446465,"V134",4
"39501",14,115679,446465,"V139",1
"39502",14,115679,446465,"V199",1
"39503",14,115679,446465,"V214",1
"39504",14,115679,446465,"V234",11
"39505",14,115679,446465,"V239",2
"39506",14,115679,446465,"V244",2
"39507",14,115679,446465,"V272",1
"39508",14,115679,446465,"V274",3
"39509",14,115679,446465,"V279",2
"39510",14,115679,446465,"V280",1
"39511",14,115679,446465,"V284",5
"39512",14,115679,446465,"V285",1
"39513",14,115679,446465,"V289",2
"39514",14,115679,446465,"V298",1
"39515",14,115679,446465,"V299",20
"39516",14,115679,446465,"V399",1
"39517",14,115679,446465,"V439",1
"39518",14,115679,446465,"V475",1
"39519",14,115679,446465,"V479",1
"39520",14,115679,446465,"V480",2
"39521",14,115679,446465,"V486",4
"39522",14,115679,446465,"V487",1
"39523",14,115679,446465,"V489",3
"39524",14,115679,446465,"V499",12
"39525",14,115679,446465,"V582",1
"39526",14,115679,446465,"V699",1
"39527",14,115679,446465,"V800",1
"39528",14,115679,446465,"V809",1
"39529",14,115679,446465,"V878",3
"39530",14,115679,446465,"V879",2
"39531",14,115679,446465,"V892",3
"39532",14,115679,446465,"V899",51
"39533",14,115679,446465,"V902",1
"39534",14,115679,446465,"V950",2
"39535",14,115679,446465,"V951",2
"39536",14,115679,446465,"V959",4
"39537",14,115679,446465,"V972",1
"39538",14,115679,446465,"V99",1
"39539",14,115679,446465,"W010",3
"39540",14,115679,446465,"W019",16
"39541",14,115679,446465,"W060",1
"39542",14,115679,446465,"W140",1
"39543",14,115679,446465,"W149",1
"39544",14,115679,446465,"W168",1
"39545",14,115679,446465,"W170",2
"39546",14,115679,446465,"W180",1
"39547",14,115679,446465,"W190",1
"39548",14,115679,446465,"W200",1
"39549",14,115679,446465,"W207",2
"39550",14,115679,446465,"W208",3
"39551",14,115679,446465,"W209",2
"39552",14,115679,446465,"W235",1
"39553",14,115679,446465,"W688",2
"39554",14,115679,446465,"W690",2
"39555",14,115679,446465,"W691",1
"39556",14,115679,446465,"W698",13
"39557",14,115679,446465,"W699",2
"39558",14,115679,446465,"W747",2
"39559",14,115679,446465,"W748",3
"39560",14,115679,446465,"W749",7
"39561",14,115679,446465,"W778",10
"39562",14,115679,446465,"W780",1
"39563",14,115679,446465,"W788",10
"39564",14,115679,446465,"W790",2
"39565",14,115679,446465,"W794",1
"39566",14,115679,446465,"W799",2
"39567",14,115679,446465,"W850",1
"39568",14,115679,446465,"W870",4
"39569",14,115679,446465,"W875",1
"39570",14,115679,446465,"W877",1
"39571",14,115679,446465,"W879",1
"39572",14,115679,446465,"X045",1
"39573",14,115679,446465,"X098",1
"39574",14,115679,446465,"X099",1
"39575",14,115679,446465,"X200",1
"39576",14,115679,446465,"X209",6
"39577",14,115679,446465,"X299",1
"39578",14,115679,446465,"X331",1
"39579",14,115679,446465,"X365",1
"39580",14,115679,446465,"X368",1
"39581",14,115679,446465,"X369",1
"39582",14,115679,446465,"X408",1
"39583",14,115679,446465,"X440",1
"39584",14,115679,446465,"X490",2
"39585",14,115679,446465,"X498",1
"39586",14,115679,446465,"X640",1
"39587",14,115679,446465,"X642",1
"39588",14,115679,446465,"X648",2
"39589",14,115679,446465,"X649",1
"39590",14,115679,446465,"X700",31
"39591",14,115679,446465,"X701",1
"39592",14,115679,446465,"X704",1
"39593",14,115679,446465,"X705",1
"39594",14,115679,446465,"X707",1
"39595",14,115679,446465,"X708",2
"39596",14,115679,446465,"X709",13
"39597",14,115679,446465,"X910",2
"39598",14,115679,446465,"X914",2
"39599",14,115679,446465,"X919",2
"39600",14,115679,446465,"X920",1
"39601",14,115679,446465,"X930",1
"39602",14,115679,446465,"X931",1
"39603",14,115679,446465,"X935",2
"39604",14,115679,446465,"X938",9
"39605",14,115679,446465,"X939",24
"39606",14,115679,446465,"X940",1
"39607",14,115679,446465,"X950",5
"39608",14,115679,446465,"X954",8
"39609",14,115679,446465,"X955",3
"39610",14,115679,446465,"X957",1
"39611",14,115679,446465,"X958",12
"39612",14,115679,446465,"X959",37
"39613",14,115679,446465,"X969",1
"39614",14,115679,446465,"X990",8
"39615",14,115679,446465,"X992",1
"39616",14,115679,446465,"X994",12
"39617",14,115679,446465,"X995",1
"39618",14,115679,446465,"X998",4
"39619",14,115679,446465,"X999",38
"39620",14,115679,446465,"Y000",3
"39621",14,115679,446465,"Y004",5
"39622",14,115679,446465,"Y005",1
"39623",14,115679,446465,"Y008",2
"39624",14,115679,446465,"Y009",24
"39625",14,115679,446465,"Y031",1
"39626",14,115679,446465,"Y048",1
"39627",14,115679,446465,"Y049",1
"39628",14,115679,446465,"Y059",1
"39629",14,115679,446465,"Y098",1
"39630",14,115679,446465,"Y099",13
"39631",14,115679,446465,"Y190",1
"39632",14,115679,446465,"Y199",1
"39633",14,115679,446465,"Y200",5
"39634",14,115679,446465,"Y202",1
"39635",14,115679,446465,"Y209",6
"39636",14,115679,446465,"Y282",1
"39637",14,115679,446465,"Y290",1
"39638",14,115679,446465,"Y294",1
"39639",14,115679,446465,"Y298",1
"39640",14,115679,446465,"Y299",4
"39641",14,115679,446465,"Y349",14
"39642",14,115679,446465,"Y350",2
"39643",14,115679,446465,"Y850",1
"39644",43,3599586,10630968,"A020",2
"39645",43,3599586,10630968,"A021",1
"39646",43,3599586,10630968,"A044",3
"39647",43,3599586,10630968,"A046",1
"39648",43,3599586,10630968,"A047",22
"39649",43,3599586,10630968,"A048",6
"39650",43,3599586,10630968,"A049",45
"39651",43,3599586,10630968,"A085",1
"39652",43,3599586,10630968,"A09",196
"39653",43,3599586,10630968,"A150",37
"39654",43,3599586,10630968,"A151",5
"39655",43,3599586,10630968,"A152",6
"39656",43,3599586,10630968,"A153",8
"39657",43,3599586,10630968,"A154",1
"39658",43,3599586,10630968,"A157",1
"39659",43,3599586,10630968,"A158",4
"39660",43,3599586,10630968,"A159",28
"39661",43,3599586,10630968,"A160",2
"39662",43,3599586,10630968,"A161",5
"39663",43,3599586,10630968,"A162",178
"39664",43,3599586,10630968,"A165",2
"39665",43,3599586,10630968,"A167",2
"39666",43,3599586,10630968,"A168",3
"39667",43,3599586,10630968,"A169",31
"39668",43,3599586,10630968,"A170",6
"39669",43,3599586,10630968,"A179",2
"39670",43,3599586,10630968,"A180",4
"39671",43,3599586,10630968,"A183",2
"39672",43,3599586,10630968,"A188",1
"39673",43,3599586,10630968,"A192",1
"39674",43,3599586,10630968,"A198",1
"39675",43,3599586,10630968,"A199",7
"39676",43,3599586,10630968,"A259",1
"39677",43,3599586,10630968,"A270",2
"39678",43,3599586,10630968,"A279",12
"39679",43,3599586,10630968,"A309",2
"39680",43,3599586,10630968,"A310",5
"39681",43,3599586,10630968,"A319",2
"39682",43,3599586,10630968,"A321",2
"39683",43,3599586,10630968,"A35",4
"39684",43,3599586,10630968,"A390",2
"39685",43,3599586,10630968,"A392",3
"39686",43,3599586,10630968,"A394",1
"39687",43,3599586,10630968,"A403",4
"39688",43,3599586,10630968,"A410",6
"39689",43,3599586,10630968,"A411",3
"39690",43,3599586,10630968,"A412",1
"39691",43,3599586,10630968,"A414",1
"39692",43,3599586,10630968,"A415",5
"39693",43,3599586,10630968,"A418",105
"39694",43,3599586,10630968,"A419",1492
"39695",43,3599586,10630968,"A428",1
"39696",43,3599586,10630968,"A440",1
"39697",43,3599586,10630968,"A449",4
"39698",43,3599586,10630968,"A46",52
"39699",43,3599586,10630968,"A480",2
"39700",43,3599586,10630968,"A483",4
"39701",43,3599586,10630968,"A490",1
"39702",43,3599586,10630968,"A498",1
"39703",43,3599586,10630968,"A499",14
"39704",43,3599586,10630968,"A500",1
"39705",43,3599586,10630968,"A502",6
"39706",43,3599586,10630968,"A509",2
"39707",43,3599586,10630968,"A514",2
"39708",43,3599586,10630968,"A519",2
"39709",43,3599586,10630968,"A520",1
"39710",43,3599586,10630968,"A523",4
"39711",43,3599586,10630968,"A529",2
"39712",43,3599586,10630968,"A810",6
"39713",43,3599586,10630968,"A812",1
"39714",43,3599586,10630968,"A819",1
"39715",43,3599586,10630968,"A858",1
"39716",43,3599586,10630968,"A86",5
"39717",43,3599586,10630968,"A879",7
"39718",43,3599586,10630968,"A90",47
"39719",43,3599586,10630968,"A91",14
"39720",43,3599586,10630968,"A99",1
"39721",43,3599586,10630968,"B001",1
"39722",43,3599586,10630968,"B004",6
"39723",43,3599586,10630968,"B020",1
"39724",43,3599586,10630968,"B022",3
"39725",43,3599586,10630968,"B028",2
"39726",43,3599586,10630968,"B029",5
"39727",43,3599586,10630968,"B162",1
"39728",43,3599586,10630968,"B169",6
"39729",43,3599586,10630968,"B171",9
"39730",43,3599586,10630968,"B180",1
"39731",43,3599586,10630968,"B181",8
"39732",43,3599586,10630968,"B182",143
"39733",43,3599586,10630968,"B189",11
"39734",43,3599586,10630968,"B190",1
"39735",43,3599586,10630968,"B199",2
"39736",43,3599586,10630968,"B200",197
"39737",43,3599586,10630968,"B201",134
"39738",43,3599586,10630968,"B202",3
"39739",43,3599586,10630968,"B203",28
"39740",43,3599586,10630968,"B204",5
"39741",43,3599586,10630968,"B205",19
"39742",43,3599586,10630968,"B206",25
"39743",43,3599586,10630968,"B207",264
"39744",43,3599586,10630968,"B208",83
"39745",43,3599586,10630968,"B209",11
"39746",43,3599586,10630968,"B210",3
"39747",43,3599586,10630968,"B211",6
"39748",43,3599586,10630968,"B212",6
"39749",43,3599586,10630968,"B213",3
"39750",43,3599586,10630968,"B217",5
"39751",43,3599586,10630968,"B218",24
"39752",43,3599586,10630968,"B219",4
"39753",43,3599586,10630968,"B220",7
"39754",43,3599586,10630968,"B222",19
"39755",43,3599586,10630968,"B227",82
"39756",43,3599586,10630968,"B230",2
"39757",43,3599586,10630968,"B232",6
"39758",43,3599586,10630968,"B238",4
"39759",43,3599586,10630968,"B24",211
"39760",43,3599586,10630968,"B250",4
"39761",43,3599586,10630968,"B259",3
"39762",43,3599586,10630968,"B268",1
"39763",43,3599586,10630968,"B333",3
"39764",43,3599586,10630968,"B334",2
"39765",43,3599586,10630968,"B340",3
"39766",43,3599586,10630968,"B341",1
"39767",43,3599586,10630968,"B342",4653
"39768",43,3599586,10630968,"B343",1
"39769",43,3599586,10630968,"B348",2
"39770",43,3599586,10630968,"B349",15
"39771",43,3599586,10630968,"B371",2
"39772",43,3599586,10630968,"B372",1
"39773",43,3599586,10630968,"B377",4
"39774",43,3599586,10630968,"B399",1
"39775",43,3599586,10630968,"B410",2
"39776",43,3599586,10630968,"B417",1
"39777",43,3599586,10630968,"B427",1
"39778",43,3599586,10630968,"B441",4
"39779",43,3599586,10630968,"B447",1
"39780",43,3599586,10630968,"B450",3
"39781",43,3599586,10630968,"B451",8
"39782",43,3599586,10630968,"B457",3
"39783",43,3599586,10630968,"B460",1
"39784",43,3599586,10630968,"B49",2
"39785",43,3599586,10630968,"B54",1
"39786",43,3599586,10630968,"B570",3
"39787",43,3599586,10630968,"B572",19
"39788",43,3599586,10630968,"B573",7
"39789",43,3599586,10630968,"B574",1
"39790",43,3599586,10630968,"B575",1
"39791",43,3599586,10630968,"B588",2
"39792",43,3599586,10630968,"B59",3
"39793",43,3599586,10630968,"B64",1
"39794",43,3599586,10630968,"B690",3
"39795",43,3599586,10630968,"B749",1
"39796",43,3599586,10630968,"B778",1
"39797",43,3599586,10630968,"B86",1
"39798",43,3599586,10630968,"B870",1
"39799",43,3599586,10630968,"B871",3
"39800",43,3599586,10630968,"B909",18
"39801",43,3599586,10630968,"B91",11
"39802",43,3599586,10630968,"B941",2
"39803",43,3599586,10630968,"B948",210
"39804",43,3599586,10630968,"B949",4
"39805",43,3599586,10630968,"C000",1
"39806",43,3599586,10630968,"C001",1
"39807",43,3599586,10630968,"C003",1
"39808",43,3599586,10630968,"C008",1
"39809",43,3599586,10630968,"C009",3
"39810",43,3599586,10630968,"C01",29
"39811",43,3599586,10630968,"C020",1
"39812",43,3599586,10630968,"C021",1
"39813",43,3599586,10630968,"C024",2
"39814",43,3599586,10630968,"C028",8
"39815",43,3599586,10630968,"C029",77
"39816",43,3599586,10630968,"C031",2
"39817",43,3599586,10630968,"C041",1
"39818",43,3599586,10630968,"C048",3
"39819",43,3599586,10630968,"C049",22
"39820",43,3599586,10630968,"C050",5
"39821",43,3599586,10630968,"C051",5
"39822",43,3599586,10630968,"C059",20
"39823",43,3599586,10630968,"C060",2
"39824",43,3599586,10630968,"C062",1
"39825",43,3599586,10630968,"C068",3
"39826",43,3599586,10630968,"C069",64
"39827",43,3599586,10630968,"C07",39
"39828",43,3599586,10630968,"C080",5
"39829",43,3599586,10630968,"C089",11
"39830",43,3599586,10630968,"C090",2
"39831",43,3599586,10630968,"C099",10
"39832",43,3599586,10630968,"C102",2
"39833",43,3599586,10630968,"C103",2
"39834",43,3599586,10630968,"C108",8
"39835",43,3599586,10630968,"C109",124
"39836",43,3599586,10630968,"C111",4
"39837",43,3599586,10630968,"C112",1
"39838",43,3599586,10630968,"C118",1
"39839",43,3599586,10630968,"C119",18
"39840",43,3599586,10630968,"C12",2
"39841",43,3599586,10630968,"C138",4
"39842",43,3599586,10630968,"C139",29
"39843",43,3599586,10630968,"C140",37
"39844",43,3599586,10630968,"C142",1
"39845",43,3599586,10630968,"C148",8
"39846",43,3599586,10630968,"C150",9
"39847",43,3599586,10630968,"C151",8
"39848",43,3599586,10630968,"C152",6
"39849",43,3599586,10630968,"C153",5
"39850",43,3599586,10630968,"C154",7
"39851",43,3599586,10630968,"C155",8
"39852",43,3599586,10630968,"C158",27
"39853",43,3599586,10630968,"C159",844
"39854",43,3599586,10630968,"C160",19
"39855",43,3599586,10630968,"C161",2
"39856",43,3599586,10630968,"C162",14
"39857",43,3599586,10630968,"C163",7
"39858",43,3599586,10630968,"C164",1
"39859",43,3599586,10630968,"C165",3
"39860",43,3599586,10630968,"C166",2
"39861",43,3599586,10630968,"C168",27
"39862",43,3599586,10630968,"C169",775
"39863",43,3599586,10630968,"C170",36
"39864",43,3599586,10630968,"C171",2
"39865",43,3599586,10630968,"C172",1
"39866",43,3599586,10630968,"C173",1
"39867",43,3599586,10630968,"C178",18
"39868",43,3599586,10630968,"C179",81
"39869",43,3599586,10630968,"C180",41
"39870",43,3599586,10630968,"C181",8
"39871",43,3599586,10630968,"C182",33
"39872",43,3599586,10630968,"C183",4
"39873",43,3599586,10630968,"C184",14
"39874",43,3599586,10630968,"C185",4
"39875",43,3599586,10630968,"C186",17
"39876",43,3599586,10630968,"C187",92
"39877",43,3599586,10630968,"C188",63
"39878",43,3599586,10630968,"C189",1098
"39879",43,3599586,10630968,"C19",101
"39880",43,3599586,10630968,"C20",432
"39881",43,3599586,10630968,"C210",10
"39882",43,3599586,10630968,"C211",18
"39883",43,3599586,10630968,"C218",63
"39884",43,3599586,10630968,"C220",177
"39885",43,3599586,10630968,"C221",104
"39886",43,3599586,10630968,"C222",1
"39887",43,3599586,10630968,"C223",4
"39888",43,3599586,10630968,"C224",4
"39889",43,3599586,10630968,"C227",10
"39890",43,3599586,10630968,"C229",641
"39891",43,3599586,10630968,"C23",64
"39892",43,3599586,10630968,"C240",59
"39893",43,3599586,10630968,"C241",12
"39894",43,3599586,10630968,"C248",7
"39895",43,3599586,10630968,"C249",147
"39896",43,3599586,10630968,"C250",127
"39897",43,3599586,10630968,"C251",5
"39898",43,3599586,10630968,"C252",9
"39899",43,3599586,10630968,"C253",3
"39900",43,3599586,10630968,"C254",4
"39901",43,3599586,10630968,"C257",8
"39902",43,3599586,10630968,"C258",31
"39903",43,3599586,10630968,"C259",1078
"39904",43,3599586,10630968,"C260",291
"39905",43,3599586,10630968,"C261",1
"39906",43,3599586,10630968,"C268",8
"39907",43,3599586,10630968,"C269",54
"39908",43,3599586,10630968,"C300",5
"39909",43,3599586,10630968,"C301",1
"39910",43,3599586,10630968,"C310",4
"39911",43,3599586,10630968,"C311",1
"39912",43,3599586,10630968,"C312",1
"39913",43,3599586,10630968,"C313",1
"39914",43,3599586,10630968,"C318",1
"39915",43,3599586,10630968,"C319",3
"39916",43,3599586,10630968,"C320",16
"39917",43,3599586,10630968,"C321",6
"39918",43,3599586,10630968,"C322",2
"39919",43,3599586,10630968,"C323",4
"39920",43,3599586,10630968,"C328",25
"39921",43,3599586,10630968,"C329",291
"39922",43,3599586,10630968,"C33",10
"39923",43,3599586,10630968,"C340",23
"39924",43,3599586,10630968,"C341",24
"39925",43,3599586,10630968,"C342",9
"39926",43,3599586,10630968,"C343",20
"39927",43,3599586,10630968,"C348",90
"39928",43,3599586,10630968,"C349",3419
"39929",43,3599586,10630968,"C37",8
"39930",43,3599586,10630968,"C380",5
"39931",43,3599586,10630968,"C381",3
"39932",43,3599586,10630968,"C382",1
"39933",43,3599586,10630968,"C383",54
"39934",43,3599586,10630968,"C384",14
"39935",43,3599586,10630968,"C390",1
"39936",43,3599586,10630968,"C398",1
"39937",43,3599586,10630968,"C399",2
"39938",43,3599586,10630968,"C401",1
"39939",43,3599586,10630968,"C402",7
"39940",43,3599586,10630968,"C403",3
"39941",43,3599586,10630968,"C409",5
"39942",43,3599586,10630968,"C410",10
"39943",43,3599586,10630968,"C411",12
"39944",43,3599586,10630968,"C412",21
"39945",43,3599586,10630968,"C413",2
"39946",43,3599586,10630968,"C414",9
"39947",43,3599586,10630968,"C418",6
"39948",43,3599586,10630968,"C419",74
"39949",43,3599586,10630968,"C430",1
"39950",43,3599586,10630968,"C432",1
"39951",43,3599586,10630968,"C433",12
"39952",43,3599586,10630968,"C434",4
"39953",43,3599586,10630968,"C435",6
"39954",43,3599586,10630968,"C436",2
"39955",43,3599586,10630968,"C437",4
"39956",43,3599586,10630968,"C438",21
"39957",43,3599586,10630968,"C439",248
"39958",43,3599586,10630968,"C442",11
"39959",43,3599586,10630968,"C443",26
"39960",43,3599586,10630968,"C444",14
"39961",43,3599586,10630968,"C445",4
"39962",43,3599586,10630968,"C446",2
"39963",43,3599586,10630968,"C447",4
"39964",43,3599586,10630968,"C448",17
"39965",43,3599586,10630968,"C449",132
"39966",43,3599586,10630968,"C450",7
"39967",43,3599586,10630968,"C459",4
"39968",43,3599586,10630968,"C460",1
"39969",43,3599586,10630968,"C469",2
"39970",43,3599586,10630968,"C474",1
"39971",43,3599586,10630968,"C480",22
"39972",43,3599586,10630968,"C481",5
"39973",43,3599586,10630968,"C482",96
"39974",43,3599586,10630968,"C488",3
"39975",43,3599586,10630968,"C490",7
"39976",43,3599586,10630968,"C491",3
"39977",43,3599586,10630968,"C492",14
"39978",43,3599586,10630968,"C493",7
"39979",43,3599586,10630968,"C495",3
"39980",43,3599586,10630968,"C496",1
"39981",43,3599586,10630968,"C498",6
"39982",43,3599586,10630968,"C499",77
"39983",43,3599586,10630968,"C500",4
"39984",43,3599586,10630968,"C501",3
"39985",43,3599586,10630968,"C502",1
"39986",43,3599586,10630968,"C504",2
"39987",43,3599586,10630968,"C508",123
"39988",43,3599586,10630968,"C509",1328
"39989",43,3599586,10630968,"C510",2
"39990",43,3599586,10630968,"C518",5
"39991",43,3599586,10630968,"C519",32
"39992",43,3599586,10630968,"C52",13
"39993",43,3599586,10630968,"C530",4
"39994",43,3599586,10630968,"C531",2
"39995",43,3599586,10630968,"C538",58
"39996",43,3599586,10630968,"C539",384
"39997",43,3599586,10630968,"C541",98
"39998",43,3599586,10630968,"C543",1
"39999",43,3599586,10630968,"C548",10
"40000",43,3599586,10630968,"C549",28
"40001",43,3599586,10630968,"C55",124
"40002",43,3599586,10630968,"C56",307
"40003",43,3599586,10630968,"C574",2
"40004",43,3599586,10630968,"C578",3
"40005",43,3599586,10630968,"C579",2
"40006",43,3599586,10630968,"C608",4
"40007",43,3599586,10630968,"C609",27
"40008",43,3599586,10630968,"C61",1275
"40009",43,3599586,10630968,"C620",2
"40010",43,3599586,10630968,"C629",50
"40011",43,3599586,10630968,"C638",2
"40012",43,3599586,10630968,"C639",3
"40013",43,3599586,10630968,"C64",403
"40014",43,3599586,10630968,"C65",16
"40015",43,3599586,10630968,"C66",12
"40016",43,3599586,10630968,"C670",5
"40017",43,3599586,10630968,"C671",3
"40018",43,3599586,10630968,"C672",6
"40019",43,3599586,10630968,"C673",2
"40020",43,3599586,10630968,"C674",1
"40021",43,3599586,10630968,"C675",1
"40022",43,3599586,10630968,"C677",2
"40023",43,3599586,10630968,"C678",22
"40024",43,3599586,10630968,"C679",426
"40025",43,3599586,10630968,"C680",4
"40026",43,3599586,10630968,"C688",2
"40027",43,3599586,10630968,"C689",15
"40028",43,3599586,10630968,"C692",1
"40029",43,3599586,10630968,"C693",2
"40030",43,3599586,10630968,"C695",1
"40031",43,3599586,10630968,"C696",1
"40032",43,3599586,10630968,"C698",1
"40033",43,3599586,10630968,"C699",6
"40034",43,3599586,10630968,"C700",4
"40035",43,3599586,10630968,"C709",4
"40036",43,3599586,10630968,"C710",113
"40037",43,3599586,10630968,"C711",11
"40038",43,3599586,10630968,"C712",4
"40039",43,3599586,10630968,"C713",4
"40040",43,3599586,10630968,"C714",3
"40041",43,3599586,10630968,"C715",3
"40042",43,3599586,10630968,"C716",10
"40043",43,3599586,10630968,"C717",10
"40044",43,3599586,10630968,"C718",28
"40045",43,3599586,10630968,"C719",498
"40046",43,3599586,10630968,"C720",7
"40047",43,3599586,10630968,"C728",4
"40048",43,3599586,10630968,"C729",93
"40049",43,3599586,10630968,"C73",60
"40050",43,3599586,10630968,"C740",1
"40051",43,3599586,10630968,"C749",27
"40052",43,3599586,10630968,"C750",1
"40053",43,3599586,10630968,"C751",6
"40054",43,3599586,10630968,"C753",1
"40055",43,3599586,10630968,"C754",2
"40056",43,3599586,10630968,"C755",1
"40057",43,3599586,10630968,"C759",5
"40058",43,3599586,10630968,"C760",160
"40059",43,3599586,10630968,"C761",12
"40060",43,3599586,10630968,"C762",78
"40061",43,3599586,10630968,"C763",27
"40062",43,3599586,10630968,"C764",1
"40063",43,3599586,10630968,"C765",4
"40064",43,3599586,10630968,"C767",21
"40065",43,3599586,10630968,"C768",33
"40066",43,3599586,10630968,"C771",1
"40067",43,3599586,10630968,"C774",2
"40068",43,3599586,10630968,"C779",4
"40069",43,3599586,10630968,"C780",44
"40070",43,3599586,10630968,"C783",1
"40071",43,3599586,10630968,"C785",8
"40072",43,3599586,10630968,"C786",12
"40073",43,3599586,10630968,"C787",19
